"ensembl_gene_id"	"symbol"	"chromosome_name"	"start_position"	"end_position"
"357"	"ENSMUSG00000100986"	"Gm21741"	"Y"	83726356	83727051
"358"	"ENSMUSG00000102054"	"Gm29373"	"Y"	47836541	47839774
"359"	"ENSMUSG00000101718"	"Gm20862"	"Y"	83801140	83801835
"360"	"ENSMUSG00002076259"	"Gm54344"	"Y"	83823857	83823964
"361"	"ENSMUSG00000101131"	"Gm29370"	"Y"	47861421	47861948
"362"	"ENSMUSG00000099736"	"Gm20863"	"Y"	83863633	83864328
"363"	"ENSMUSG00000099339"	"Gm21751"	"Y"	47896836	47897531
"364"	"ENSMUSG00000101657"	"Gm20864"	"Y"	83938309	83939004
"365"	"ENSMUSG00000100740"	"Gm29476"	"Y"	83967972	83968586
"366"	"ENSMUSG00000099674"	"Gm29166"	"Y"	48190346	48192623
"367"	"ENSMUSG00000100718"	"Gm21717"	"Y"	84004921	84005616
"368"	"ENSMUSG00000101069"	"Gm28194"	"Y"	48224625	48225152
"369"	"ENSMUSG00000100023"	"Gm28753"	"Y"	48439224	48442459
"370"	"ENSMUSG00000099915"	"Gm21191"	"Y"	48532009	48558046
"371"	"ENSMUSG00000100086"	"Gm21271"	"Y"	48599393	48600085
"372"	"ENSMUSG00000100531"	"Gm28475"	"Y"	84268910	84272146
"373"	"ENSMUSG00000099483"	"Gm28476"	"Y"	84376824	84377519
"374"	"ENSMUSG00000101310"	"Gm21281"	"Y"	48674376	48675068
"375"	"ENSMUSG00000101742"	"Gm21380"	"Y"	84451538	84452233
"376"	"ENSMUSG00000100646"	"Gm28193"	"Y"	48704063	48704677
"377"	"ENSMUSG00000100024"	"Gm21782"	"Y"	84500372	84501049
"378"	"ENSMUSG00000099409"	"Gm28751"	"Y"	48948783	48949478
"379"	"ENSMUSG00000099522"	"Gm28752"	"Y"	48985777	48986091
"380"	"ENSMUSG00000100938"	"Gm28726"	"Y"	49022863	49026102
"381"	"ENSMUSG00000101821"	"Gm21308"	"Y"	49322667	49323362
"382"	"ENSMUSG00000101950"	"Gm29267"	"Y"	49397629	49398006
"383"	"ENSMUSG00000099441"	"Gm29268"	"Y"	49426958	49427572
"384"	"ENSMUSG00000102079"	"Gm21879"	"Y"	85028069	85028764
"385"	"ENSMUSG00000100411"	"Gm29269"	"Y"	49463866	49464561
"386"	"ENSMUSG00000100449"	"Gm28757"	"Y"	85097921	85098616
"387"	"ENSMUSG00000100970"	"Gm29270"	"Y"	49470399	49473740
"388"	"ENSMUSG00000101990"	"Gm20856"	"Y"	85179371	85180066
"389"	"ENSMUSG00000099642"	"Gm28348"	"Y"	85196350	85197931
"390"	"ENSMUSG00000101354"	"Gm28973"	"Y"	85209054	85209666
"391"	"ENSMUSG00000101204"	"Gm29271"	"Y"	49505627	49508865
"392"	"ENSMUSG00000101835"	"Gm21734"	"Y"	85245947	85246642
"393"	"ENSMUSG00000102127"	"Gm28972"	"Y"	85252547	85255893
"394"	"ENSMUSG00000099362"	"Gm28970"	"Y"	85282070	85284383
"395"	"ENSMUSG00000099921"	"Gm28971"	"Y"	85316374	85319611
"396"	"ENSMUSG00002076147"	"Gm54345"	"Y"	85425287	85425394
"397"	"ENSMUSG00000100581"	"Gm21785"	"Y"	85465090	85465785
"398"	"ENSMUSG00000095650"	"Gm20854"	"Y"	85539786	85542177
"399"	"ENSMUSG00000099477"	"Gm28349"	"Y"	85569581	85570195
"400"	"ENSMUSG00000102092"	"Gm21892"	"Y"	85606484	85607179
"401"	"ENSMUSG00000101989"	"Gm28346"	"Y"	85613079	85616425
"402"	"ENSMUSG00000100288"	"Gm28345"	"Y"	85642562	85644875
"403"	"ENSMUSG00000099341"	"Gm29090"	"Y"	85673035	85683514
"404"	"ENSMUSG00000101282"	"Gm28152"	"Y"	85676858	85680095
"405"	"ENSMUSG00002075299"	"Gm54346"	"Y"	85785711	85785818
"406"	"ENSMUSG00000101221"	"Gm21881"	"Y"	85825483	85826178
"407"	"ENSMUSG00000099992"	"Gm21435"	"Y"	85900219	85900914
"408"	"ENSMUSG00000101346"	"Gm29505"	"Y"	85929918	85930532
"409"	"ENSMUSG00000101230"	"Gm21862"	"Y"	85966821	85967516
"410"	"ENSMUSG00000102061"	"Gm28823"	"Y"	85973403	85976749
"411"	"ENSMUSG00000100541"	"Gm28871"	"Y"	50179073	50179759
"412"	"ENSMUSG00000101961"	"Gm28220"	"Y"	86011028	86014268
"413"	"ENSMUSG00000099367"	"Gm29512"	"Y"	50216048	50216362
"414"	"ENSMUSG00000099666"	"Gm29511"	"Y"	50255566	50258802
"415"	"ENSMUSG00000100240"	"Gm20820"	"Y"	86073041	86099221
"416"	"ENSMUSG00000100331"	"Gm20880"	"Y"	50357039	50357734
"417"	"ENSMUSG00000101347"	"Gm28219"	"Y"	86159381	86160076
"418"	"ENSMUSG00000100390"	"Gm20881"	"Y"	50431746	50432438
"419"	"ENSMUSG00000099824"	"Gm28218"	"Y"	86230613	86233850
"420"	"ENSMUSG00000101263"	"Gm29121"	"Y"	50461385	50461999
"421"	"ENSMUSG00002076549"	"Gm54347"	"Y"	86337286	86337393
"422"	"ENSMUSG00000099986"	"Gm29120"	"Y"	50498093	50498788
"423"	"ENSMUSG00000100116"	"Gm20861"	"Y"	86377000	86377692
"424"	"ENSMUSG00000100118"	"Gm29117"	"Y"	50541096	50544334
"425"	"ENSMUSG00000099524"	"Gm20860"	"Y"	86445468	86446163
"426"	"ENSMUSG00000100854"	"Gm28057"	"Y"	86474081	86474695
"427"	"ENSMUSG00000101092"	"Gm21796"	"Y"	86510886	86511581
"428"	"ENSMUSG00000100817"	"Gm29302"	"Y"	86517442	86520788
"429"	"ENSMUSG00000102122"	"Gm20883"	"Y"	50604830	50631040
"430"	"ENSMUSG00000099513"	"Gm29119"	"Y"	50692597	50693292
"431"	"ENSMUSG00000101552"	"Gm29118"	"Y"	50729591	50729905
"432"	"ENSMUSG00000102110"	"Gm28440"	"Y"	86551475	86554713
"433"	"ENSMUSG00000100973"	"Gm29299"	"Y"	86613536	86639743
"434"	"ENSMUSG00000100388"	"Gm29116"	"Y"	50766623	50769862
"435"	"ENSMUSG00000100802"	"Gm20889"	"Y"	50876743	50877438
"436"	"ENSMUSG00000099588"	"Gm29298"	"Y"	86699924	86700619
"437"	"ENSMUSG00000101752"	"Gm20887"	"Y"	50951415	50952110
"438"	"ENSMUSG00000100028"	"Gm29092"	"Y"	86736993	86737307
"439"	"ENSMUSG00000100350"	"Gm29091"	"Y"	86738716	86742050
"440"	"ENSMUSG00000099867"	"Gm29320"	"Y"	50981018	50981632
"441"	"ENSMUSG00000101193"	"Gm21849"	"Y"	51017676	51018371
"442"	"ENSMUSG00000100887"	"Gm29297"	"Y"	86777331	86780568
"443"	"ENSMUSG00000100655"	"Gm21462"	"Y"	86880629	86881324
"444"	"ENSMUSG00000101670"	"Gm21470"	"Y"	86954893	86955588
"445"	"ENSMUSG00000100773"	"Gm28366"	"Y"	86987230	86987844
"446"	"ENSMUSG00000100365"	"Gm29319"	"Y"	51209215	51209910
"447"	"ENSMUSG00000099985"	"Gm28317"	"Y"	51247851	51251192
"448"	"ENSMUSG00000099916"	"Gm28318"	"Y"	51277174	51280412
"449"	"ENSMUSG00000101631"	"Gm20884"	"Y"	51387732	51388424
"450"	"ENSMUSG00000099613"	"Gm28313"	"Y"	51405548	51407130
"451"	"ENSMUSG00000101557"	"Gm28314"	"Y"	51418223	51418567
"452"	"ENSMUSG00000101222"	"Gm28315"	"Y"	51456669	51460012
"453"	"ENSMUSG00000101902"	"Gm29115"	"Y"	87421633	87422247
"454"	"ENSMUSG00000102132"	"Gm21813"	"Y"	87458438	87459133
"455"	"ENSMUSG00000100787"	"Gm28316"	"Y"	51492011	51495250
"456"	"ENSMUSG00000100098"	"Gm21387"	"Y"	51602375	51603070
"457"	"ENSMUSG00000099709"	"Gm21396"	"Y"	51677110	51677802
"458"	"ENSMUSG00000101002"	"Gm28944"	"Y"	51694020	51695561
"459"	"ENSMUSG00000099856"	"Gm20906"	"Y"	87562235	87586960
"460"	"ENSMUSG00000101019"	"Gm28943"	"Y"	51706677	51707291
"461"	"ENSMUSG00000101241"	"Gm29111"	"Y"	87647275	87647970
"462"	"ENSMUSG00000101684"	"Gm28946"	"Y"	51743607	51744302
"463"	"ENSMUSG00000100695"	"Gm28110"	"Y"	87684207	87684521
"464"	"ENSMUSG00000100820"	"Gm28945"	"Y"	51750159	51753497
"465"	"ENSMUSG00000101866"	"Gm28109"	"Y"	87685933	87689273
"466"	"ENSMUSG00000101931"	"Gm28108"	"Y"	87721235	87724471
"467"	"ENSMUSG00000100355"	"Gm28107"	"Y"	87836145	87836840
"468"	"ENSMUSG00000101646"	"Gm28106"	"Y"	87918537	87919151
"469"	"ENSMUSG00000100947"	"Gm28949"	"Y"	51936257	51936952
"470"	"ENSMUSG00000100461"	"Gm28948"	"Y"	51975007	51978350
"471"	"ENSMUSG00000100746"	"Gm28716"	"Y"	88151677	88152372
"472"	"ENSMUSG00000099675"	"Gm28717"	"Y"	88188552	88188866
"473"	"ENSMUSG00000101770"	"Gm28718"	"Y"	88190275	88193620
"474"	"ENSMUSG00000100248"	"Gm28950"	"Y"	52010349	52013588
"475"	"ENSMUSG00000101623"	"Gm21245"	"Y"	52258510	52259205
"476"	"ENSMUSG00000099643"	"Gm29162"	"Y"	88225573	88228811
"477"	"ENSMUSG00000100996"	"Gm29169"	"Y"	52288105	52288719
"478"	"ENSMUSG00000099777"	"Gm21777"	"Y"	88271557	88272252
"479"	"ENSMUSG00000101515"	"Gm21899"	"Y"	52324914	52325609
"480"	"ENSMUSG00000100930"	"Gm28866"	"Y"	88278113	88281457
"481"	"ENSMUSG00000099559"	"Gm29063"	"Y"	52339299	52342641
"482"	"ENSMUSG00000099637"	"Gm28737"	"Y"	52344051	52344365
"483"	"ENSMUSG00000100440"	"Gm28405"	"Y"	88313354	88316589
"484"	"ENSMUSG00000101494"	"Gm21792"	"Y"	88412622	88413317
"485"	"ENSMUSG00000099565"	"Gm28738"	"Y"	52380578	52381273
"486"	"ENSMUSG00000099649"	"Gm28406"	"Y"	88429561	88431142
"487"	"ENSMUSG00000100343"	"Gm20923"	"Y"	52453317	52467265
"488"	"ENSMUSG00000100391"	"Gm28978"	"Y"	88442247	88442861
"489"	"ENSMUSG00000101984"	"Gm29436"	"Y"	88485382	88488293
"490"	"ENSMUSG00000099494"	"Gm28197"	"Y"	52493585	52496823
"491"	"ENSMUSG00000100637"	"Gm20819"	"Y"	88545882	88572174
"492"	"ENSMUSG00000102044"	"Gm21249"	"Y"	52604205	52604900
"493"	"ENSMUSG00000101850"	"Gm29437"	"Y"	88632424	88633119
"494"	"ENSMUSG00000099745"	"Gm28736"	"Y"	52634775	52635389
"495"	"ENSMUSG00000099436"	"Gm28977"	"Y"	88672462	88675805
"496"	"ENSMUSG00000101883"	"Gm21840"	"Y"	52671497	52672192
"497"	"ENSMUSG00000100067"	"Gm28407"	"Y"	88707734	88710970
"498"	"ENSMUSG00000100818"	"Gm21287"	"Y"	88816027	88816722
"499"	"ENSMUSG00000099529"	"Gm29390"	"Y"	88897180	88897875
"500"	"ENSMUSG00000102022"	"Gm28735"	"Y"	52714483	52717722
"501"	"ENSMUSG00000101497"	"Gm29391"	"Y"	88926825	88927439
"502"	"ENSMUSG00000100870"	"Gm21720"	"Y"	88963635	88964330
"503"	"ENSMUSG00000101694"	"Gm29392"	"Y"	88970445	88973793
"504"	"ENSMUSG00000100492"	"Gm28672"	"Y"	89233336	89236565
"505"	"ENSMUSG00000099725"	"Gm28734"	"Y"	52863023	52863718
"506"	"ENSMUSG00000100403"	"Gm21838"	"Y"	89340042	89340737
"507"	"ENSMUSG00000100853"	"Gm28232"	"Y"	52900014	52900328
"508"	"ENSMUSG00000099982"	"Gm28670"	"Y"	89402797	89406030
"509"	"ENSMUSG00000100036"	"Gm28671"	"Y"	89484926	89485617
"510"	"ENSMUSG00000099506"	"Gm28732"	"Y"	52901734	52905076
"511"	"ENSMUSG00000101402"	"Gm28673"	"Y"	89618928	89622163
"512"	"ENSMUSG00000100584"	"Gm28733"	"Y"	52937085	52940322
"513"	"ENSMUSG00000100574"	"Gm28674"	"Y"	89647475	89650707
"514"	"ENSMUSG00000101987"	"Gm21268"	"Y"	53047370	53048065
"515"	"ENSMUSG00000100072"	"Gm21275"	"Y"	53122090	53122785
"516"	"ENSMUSG00000101570"	"Gm28233"	"Y"	53139014	53140555
"517"	"ENSMUSG00000101885"	"Gm28235"	"Y"	53143219	53144633
"518"	"ENSMUSG00000100095"	"Gm28234"	"Y"	53151670	53152284
"519"	"ENSMUSG00000101420"	"Gm21902"	"Y"	53188425	53189120
"520"	"ENSMUSG00000100270"	"Gm21803"	"Y"	89857500	89858192
"521"	"ENSMUSG00000102011"	"Gm28930"	"Y"	89938389	89946282
"522"	"ENSMUSG00000100246"	"Gm20879"	"Y"	90010986	90011680
"523"	"ENSMUSG00000099654"	"Gm28236"	"Y"	53230589	53233828
"524"	"ENSMUSG00000100834"	"Gm21285"	"Y"	53338141	53338833
"525"	"ENSMUSG00000100533"	"Gm29504"	"Y"	90286493	90288770
"526"	"ENSMUSG00000094729"	"Gm20747"	"Y"	53412532	53414870
"527"	"ENSMUSG00000100332"	"Gm29250"	"Y"	53432407	53433960
"528"	"ENSMUSG00000100678"	"Gm29251"	"Y"	53445112	53445726
"529"	"ENSMUSG00000100507"	"Gm21906"	"Y"	53481957	53482652
"530"	"ENSMUSG00000101547"	"Gm29252"	"Y"	53488746	53492093
"531"	"ENSMUSG00000100401"	"Gm29248"	"Y"	53523992	53527230
"532"	"ENSMUSG00000101992"	"Gm29249"	"Y"	53634709	53635404
"533"	"ENSMUSG00000101367"	"Gm29484"	"Y"	53709303	53709626
"534"	"ENSMUSG00000101665"	"Gm21920"	"Y"	53709303	53709997
"535"	"ENSMUSG00000100778"	"Gm28908"	"Y"	53726191	53727736
"536"	"ENSMUSG00000100835"	"Gm28907"	"Y"	53741228	53741842
"537"	"ENSMUSG00000101446"	"Gm21749"	"Y"	53778089	53778784
"538"	"ENSMUSG00000100045"	"Gm20929"	"Y"	53840528	53866729
"539"	"ENSMUSG00000101018"	"Gm28910"	"Y"	53931914	53932609
"540"	"ENSMUSG00000101178"	"Gm28909"	"Y"	53960409	53960723
"541"	"ENSMUSG00000101566"	"Gm28276"	"Y"	53962139	53965481
"542"	"ENSMUSG00000101190"	"Gm28274"	"Y"	53997836	54000732
"543"	"ENSMUSG00000099942"	"Gm28275"	"Y"	54108254	54108948
"544"	"ENSMUSG00000100864"	"Gm21302"	"Y"	54182554	54183249
"545"	"ENSMUSG00000101368"	"Gm28290"	"Y"	54212361	54212974
"546"	"ENSMUSG00000099682"	"Gm28292"	"Y"	54249198	54249894
"547"	"ENSMUSG00000100227"	"Gm28291"	"Y"	54287093	54290332
"548"	"ENSMUSG00000099456"	"Gm28293"	"Y"	54328153	54331390
"549"	"ENSMUSG00000099594"	"Gm21740"	"Y"	54411402	54412097
"550"	"ENSMUSG00000101267"	"Gm21912"	"Y"	54485695	54486390
"551"	"ENSMUSG00000101783"	"Gm28698"	"Y"	54515400	54516014
"552"	"ENSMUSG00000099466"	"Gm29304"	"Y"	54552192	54552886
"553"	"ENSMUSG00000100089"	"Gm29305"	"Y"	54558990	54562336
"554"	"ENSMUSG00000101542"	"Gm29303"	"Y"	54600951	54604191
"555"	"ENSMUSG00000096518"	"Gm21894"	"Y"	54653461	54677559
"556"	"ENSMUSG00000099509"	"Gm29307"	"Y"	54738564	54739259
"557"	"ENSMUSG00000100424"	"Gm29557"	"Y"	54816337	54817195
"558"	"ENSMUSG00002076770"	"Gm54348"	"Y"	54925576	54925683
"559"	"ENSMUSG00000101490"	"Gm20927"	"Y"	54965321	54966016
"560"	"ENSMUSG00000099993"	"Gm20930"	"Y"	55039888	55040583
"561"	"ENSMUSG00000101534"	"Gm29306"	"Y"	55069572	55070186
"562"	"ENSMUSG00000101364"	"Gm29300"	"Y"	55106448	55107143
"563"	"ENSMUSG00000101422"	"Gm29301"	"Y"	55148154	55151396
"564"	"ENSMUSG00000100184"	"Gm29558"	"Y"	55333557	55333931
"565"	"ENSMUSG00000101967"	"Gm29555"	"Y"	55370515	55373751
"566"	"ENSMUSG00000102035"	"Gm21733"	"Y"	55479870	55480565
"567"	"ENSMUSG00000101228"	"Gm21330"	"Y"	55554227	55554922
"568"	"ENSMUSG00000101723"	"Gm28355"	"Y"	55571219	55572762
"569"	"ENSMUSG00000102056"	"Gm28354"	"Y"	55583863	55584540
"570"	"ENSMUSG00000100052"	"Gm28353"	"Y"	55620955	55621524
"571"	"ENSMUSG00000099442"	"Gm28352"	"Y"	55627404	55630750
"572"	"ENSMUSG00000101148"	"Gm28200"	"Y"	55792639	55792953
"573"	"ENSMUSG00000101580"	"Gm28201"	"Y"	55794370	55797712
"574"	"ENSMUSG00000100054"	"Gm28202"	"Y"	55830043	55832939
"575"	"ENSMUSG00000100207"	"Gm28203"	"Y"	55940512	55941206
"576"	"ENSMUSG00000100142"	"Gm21340"	"Y"	56014802	56015497
"577"	"ENSMUSG00000100889"	"Gm28204"	"Y"	56044573	56045186
"578"	"ENSMUSG00000099607"	"Gm28205"	"Y"	56081415	56082111
"579"	"ENSMUSG00000100242"	"Gm28206"	"Y"	56087981	56091328
"580"	"ENSMUSG00000100167"	"Gm28207"	"Y"	56121852	56125090
"581"	"ENSMUSG00000100144"	"Gm28208"	"Y"	56163202	56166098
"582"	"ENSMUSG00000102103"	"Gm21851"	"Y"	56246037	56246732
"583"	"ENSMUSG00000099527"	"Gm21819"	"Y"	56320204	56320899
"584"	"ENSMUSG00000101045"	"Gm29224"	"Y"	56349913	56350527
"585"	"ENSMUSG00000099920"	"Gm29223"	"Y"	56386731	56387425
"586"	"ENSMUSG00000101021"	"Gm29222"	"Y"	56393530	56396876
"587"	"ENSMUSG00000099485"	"Gm29221"	"Y"	56416855	56426346
"588"	"ENSMUSG00000099548"	"Gm29220"	"Y"	56435449	56438690
"589"	"ENSMUSG00000096875"	"Gm21815"	"Y"	56498824	56523412
"590"	"ENSMUSG00000101891"	"Gm29132"	"Y"	59780165	59782529
"591"	"ENSMUSG00000100238"	"Gm21450"	"Y"	59804960	59805487
"592"	"ENSMUSG00000101103"	"Gm21843"	"Y"	59840290	59840983
"593"	"ENSMUSG00000099866"	"Gm28889"	"Y"	60123608	60126307
"594"	"ENSMUSG00000101910"	"Gm28691"	"Y"	60343643	60346875
"595"	"ENSMUSG00000100579"	"Gm28692"	"Y"	60373034	60375396
"596"	"ENSMUSG00000094217"	"Gm20794"	"Y"	60466000	60490009
"597"	"ENSMUSG00000100057"	"Gm28690"	"Y"	60566546	60568906
"598"	"ENSMUSG00000101592"	"Gm28689"	"Y"	60593620	60594147
"599"	"ENSMUSG00000100609"	"Gm28687"	"Y"	60630853	60634086
"600"	"ENSMUSG00000101993"	"Gm20987"	"Y"	60655733	60656260
"601"	"ENSMUSG00000099935"	"Gm21918"	"Y"	60691135	60691830
"602"	"ENSMUSG00000100012"	"Gm29207"	"Y"	61204605	61207836
"603"	"ENSMUSG00000099836"	"Gm29204"	"Y"	61233526	61236761
"604"	"ENSMUSG00000100575"	"Gm21489"	"Y"	61326317	61352343
"605"	"ENSMUSG00000101676"	"Gm21832"	"Y"	61393700	61394390
"606"	"ENSMUSG00000101510"	"Gm21573"	"Y"	61468553	61469243
"607"	"ENSMUSG00000099393"	"Gm28179"	"Y"	61496179	61500400
"608"	"ENSMUSG00000100404"	"Gm21577"	"Y"	61535111	61535807
"609"	"ENSMUSG00000099865"	"Gm29206"	"Y"	61564750	61592459
"610"	"ENSMUSG00000100474"	"Gm29614"	"Y"	61742906	61743599
"611"	"ENSMUSG00000100757"	"Gm29613"	"Y"	61779899	61780211
"612"	"ENSMUSG00000100606"	"Gm29612"	"Y"	61781629	61784973
"613"	"ENSMUSG00000101170"	"Gm29343"	"Y"	61798177	61823650
"614"	"ENSMUSG00000099355"	"Gm29342"	"Y"	61816984	61820223
"615"	"ENSMUSG00000099739"	"Gm20804"	"Y"	62028911	62029606
"616"	"ENSMUSG00000100874"	"Gm28598"	"Y"	62058562	62059176
"617"	"ENSMUSG00000101689"	"Gm28599"	"Y"	62095472	62096165
"618"	"ENSMUSG00000099626"	"Gm28185"	"Y"	62286779	62287472
"619"	"ENSMUSG00000102108"	"Gm29037"	"Y"	62323748	62324060
"620"	"ENSMUSG00000093950"	"Gm20823"	"Y"	62471032	62473373
"621"	"ENSMUSG00000101323"	"Gm21877"	"Y"	62545766	62546459
"622"	"ENSMUSG00000101466"	"Gm29548"	"Y"	62612291	62612984
"623"	"ENSMUSG00000101614"	"Gm29547"	"Y"	62656824	62660063
"624"	"ENSMUSG00000100307"	"Gm29546"	"Y"	62725536	62750186
"625"	"ENSMUSG00000101882"	"Gm29545"	"Y"	62810750	62811443
"626"	"ENSMUSG00000099585"	"Gm29544"	"Y"	62847725	62848037
"627"	"ENSMUSG00000101182"	"Gm29209"	"Y"	62883427	62893890
"628"	"ENSMUSG00000101668"	"Gm29549"	"Y"	62887233	62890469
"629"	"ENSMUSG00000101998"	"Gm21530"	"Y"	62989000	62989693
"630"	"ENSMUSG00000099975"	"Gm21617"	"Y"	63063709	63064399
"631"	"ENSMUSG00000099783"	"Gm28589"	"Y"	63093347	63093961
"632"	"ENSMUSG00000101390"	"Gm29420"	"Y"	63130051	63130744
"633"	"ENSMUSG00000099699"	"Gm29421"	"Y"	63173062	63176300
"634"	"ENSMUSG00000100856"	"Gm21627"	"Y"	63236955	63263172
"635"	"ENSMUSG00000101544"	"Gm29422"	"Y"	63324811	63325504
"636"	"ENSMUSG00000100159"	"Gm28808"	"Y"	63361810	63362122
"637"	"ENSMUSG00000101864"	"Gm21634"	"Y"	63509433	63510126
"638"	"ENSMUSG00000100712"	"Gm28446"	"Y"	63650903	63651596
"639"	"ENSMUSG00000101119"	"Gm29060"	"Y"	63689064	63699536
"640"	"ENSMUSG00000099520"	"Gm29061"	"Y"	63692871	63696110
"641"	"ENSMUSG00000100520"	"Gm20885"	"Y"	63756459	63781083
"642"	"ENSMUSG00000102107"	"Gm29062"	"Y"	63842432	63843125
"643"	"ENSMUSG00000101057"	"Gm29057"	"Y"	63879364	63879678
"644"	"ENSMUSG00000101125"	"Gm29625"	"Y"	63910416	63913654
"645"	"ENSMUSG00000101887"	"Gm21654"	"Y"	64020956	64021646
"646"	"ENSMUSG00000100521"	"Gm29058"	"Y"	64051440	64052054
"647"	"ENSMUSG00000101790"	"Gm29059"	"Y"	64088156	64088470
"648"	"ENSMUSG00000100452"	"Gm29628"	"Y"	64125220	64128459
"649"	"ENSMUSG00000101403"	"Gm20882"	"Y"	64235588	64236283
"650"	"ENSMUSG00000101830"	"Gm20907"	"Y"	64310434	64311126
"651"	"ENSMUSG00000099350"	"Gm29623"	"Y"	64376687	64377382
"652"	"ENSMUSG00000100329"	"Gm29622"	"Y"	64383241	64386579
"653"	"ENSMUSG00000099940"	"Gm29265"	"Y"	64419675	64422914
"654"	"ENSMUSG00000101766"	"Gm20908"	"Y"	64481794	64507980
"655"	"ENSMUSG00000101530"	"Gm29259"	"Y"	64569362	64570055
"656"	"ENSMUSG00000100676"	"Gm28860"	"Y"	64606388	64606700
"657"	"ENSMUSG00000101539"	"Gm28252"	"Y"	64643457	64646696
"658"	"ENSMUSG00000100353"	"Gm28859"	"Y"	64792694	64793309
"659"	"ENSMUSG00000101022"	"Gm20921"	"Y"	64867214	64867865
"660"	"ENSMUSG00000100077"	"Gm21826"	"Y"	64933613	64934308
"661"	"ENSMUSG00000101569"	"Gm28254"	"Y"	64947999	64951341
"662"	"ENSMUSG00000101184"	"Gm28861"	"Y"	64952751	64953065
"663"	"ENSMUSG00000099386"	"Gm28255"	"Y"	64989242	64989935
"664"	"ENSMUSG00000095103"	"Gm21171"	"Y"	65052245	65076905
"665"	"ENSMUSG00000095785"	"Gm20924"	"Y"	65213713	65216055
"666"	"ENSMUSG00000101982"	"Gm28990"	"Y"	65235917	65246607
"667"	"ENSMUSG00000099487"	"Gm21848"	"Y"	65281108	65281803
"668"	"ENSMUSG00000101507"	"Gm29457"	"Y"	65324097	65327336
"669"	"ENSMUSG00000093993"	"Gm20736"	"Y"	65386218	65412445
"670"	"ENSMUSG00000100956"	"Gm28558"	"Y"	65472629	65473324
"671"	"ENSMUSG00000100942"	"Gm28560"	"Y"	65509623	65509937
"672"	"ENSMUSG00000100333"	"Gm28561"	"Y"	65511343	65514685
"673"	"ENSMUSG00000100126"	"Gm29584"	"Y"	65546698	65549935
"674"	"ENSMUSG00000101679"	"Gm20936"	"Y"	65657045	65657702
"675"	"ENSMUSG00000099434"	"Gm20934"	"Y"	65731752	65732447
"676"	"ENSMUSG00000100993"	"Gm21895"	"Y"	65798083	65798778
"677"	"ENSMUSG00000099778"	"Gm28134"	"Y"	65804882	65808226
"678"	"ENSMUSG00000101512"	"Gm28135"	"Y"	65840255	65843494
"679"	"ENSMUSG00000100136"	"Gm20933"	"Y"	65947798	65948490
"680"	"ENSMUSG00000101256"	"Gm28133"	"Y"	66134867	66137765
"681"	"ENSMUSG00000101758"	"Gm28137"	"Y"	66130828	66137553
"682"	"ENSMUSG00000099395"	"Gm28138"	"Y"	66099290	66102637
"683"	"ENSMUSG00000100982"	"Gm21837"	"Y"	66092501	66093196
"684"	"ENSMUSG00000099368"	"Gm21910"	"Y"	66349826	66350521
"685"	"ENSMUSG00000101010"	"Gm21889"	"Y"	66418614	66419308
"686"	"ENSMUSG00000100447"	"Gm29378"	"Y"	66529239	66529553
"687"	"ENSMUSG00000100607"	"Gm29379"	"Y"	66530969	66534311
"688"	"ENSMUSG00000099829"	"Gm29380"	"Y"	66562554	66569344
"689"	"ENSMUSG00000101278"	"Gm29381"	"Y"	66566317	66569553
"690"	"ENSMUSG00000101442"	"Gm28795"	"Y"	66677080	66677774
"691"	"ENSMUSG00000096666"	"Gm20852"	"Y"	66751056	66753392
"692"	"ENSMUSG00000100373"	"Gm29003"	"Y"	66768261	66772452
"693"	"ENSMUSG00000102077"	"Gm29001"	"Y"	66817833	66818529
"694"	"ENSMUSG00000099852"	"Gm29002"	"Y"	66982392	66983087
"695"	"ENSMUSG00000095302"	"Ssty2"	"Y"	67057012	67059341
"696"	"ENSMUSG00000100569"	"Gm28646"	"Y"	67123777	67124473
"697"	"ENSMUSG00000100809"	"Gm28612"	"Y"	67161864	67168261
"698"	"ENSMUSG00000099962"	"Gm28613"	"Y"	67165675	67168470
"699"	"ENSMUSG00000100547"	"Gm28611"	"Y"	67275757	67276452
"700"	"ENSMUSG00000099755"	"Gm21114"	"Y"	67350445	67351140
"701"	"ENSMUSG00000099457"	"Gm21794"	"Y"	67416983	67417678
"702"	"ENSMUSG00000101313"	"Gm29219"	"Y"	67480880	67484118
"703"	"ENSMUSG00000100478"	"Gm29632"	"Y"	67514891	67518234
"704"	"ENSMUSG00000101083"	"Gm29631"	"Y"	67519643	67519957
"705"	"ENSMUSG00000102118"	"Gm29637"	"Y"	67556154	67556849
"706"	"ENSMUSG00000096881"	"Gm20874"	"Y"	67618125	67642737
"707"	"ENSMUSG00000099716"	"Gm29082"	"Y"	67686602	67697061
"708"	"ENSMUSG00000101794"	"Gm29217"	"Y"	67690041	67693278
"709"	"ENSMUSG00000101529"	"Gm29636"	"Y"	67727701	67731047
"710"	"ENSMUSG00000099335"	"Gm29635"	"Y"	67732457	67732771
"711"	"ENSMUSG00000100897"	"Gm29634"	"Y"	67768966	67769661
"712"	"ENSMUSG00000101139"	"Gm29639"	"Y"	67829835	67840760
"713"	"ENSMUSG00000101825"	"Gm21806"	"Y"	67960111	67960806
