x	y
ATAD2B	0.012862568093217	0.992826398852224
UBXN2A	0.0476033357879419	0.972740315638451
SF3B14	0.303691013828101	0.826398852223816
ITSN2	0.140800575793995	0.923959827833572
NCOA1	0.0485836359315715	0.972740315638451
PTRHD1	0.177050677225432	0.901004304160689
DNMT3A	0.0643942924569074	0.965566714490674
RAB10	0.135426588288738	0.922525107604017
HADHA	0.301227837206041	0.826398852223816
SLC35F6	0.011446273072195	0.994261119081779
TMEM214	0.0323173680806936	0.981348637015782
PREB	0.067415322070519	0.961262553802009
ATRAID	0.437086733524336	0.75609756097561
CAD	0.0114181982065541	0.992826398852224
MPV17	0.0683365653389497	0.958393113342898
GTF3C2	0.020695050219266	0.987087517934003
EIF2B4	0.0456196874545901	0.975609756097561
SNX17	0.257541462333166	0.855093256814921
ZNF513	0.0080948550400983	0.995695839311334
PPM1G	0.193019692841749	0.888091822094692
NRBP1	0.129575745310602	0.922525107604017
GPN1	0.0805054708152854	0.954088952654232
SUPT7L	0.0597442221106655	0.965566714490674
SLC4A1AP	0.0527362737856267	0.96987087517934
MRPL33	0.151783999052157	0.915351506456241
BRE	0.0970922905221608	0.944045911047346
TRMT61B	0.0430263199114158	0.974175035868006
WDR43	0.065806267302479	0.962697274031564
LCLAT1	0.0425960994076	0.975609756097561
MEMO1	0.0221994951791296	0.987087517934003
DPY30	0.246413854523132	0.856527977044476
SLC30A6	0.0155777850240774	0.991391678622669
YIPF4	0.172702018540304	0.899569583931133
BIRC6	0.0774073165230835	0.954088952654232
TTC27	0.0423326498793514	0.974175035868006
FAM98A	0.0205659135528857	0.987087517934003
FEZ2	0.0299969271724949	0.982783357245337
STRN	0.0310704486206467	0.981348637015782
HEATR5B	0.0209475386220098	0.988522238163558
GPATCH11	0.02489431415514	0.985652797704448
EIF2AK2	0.1489297492366	0.912482065997131
CEBPZ	0.118435116530459	0.931133428981349
PRKD3	0.0357756159343241	0.979913916786227
ATL2	0.0228160295131767	0.985652797704448
SRSF7	0.994684042976263	0.507890961262554
GEMIN6	0.0360682522274043	0.978479196556671
DHX57	0.0176696149448096	0.989956958393113
SOS1	0.0175272393007004	0.989956958393113
MAP4K3	0.0046489860448708	0.997130559540889
THUMPD2	0.0244982454824772	0.985652797704448
COX7A2L	0.754782837768492	0.595408895265423
MTA3	0.0286294160157733	0.984218077474892
THADA	0.0268218463693421	0.985652797704448
LRPPRC	0.0477552934690171	0.972740315638451
PPM1B	0.120803098481479	0.931133428981349
CAMKMT	0.0392248568261133	0.975609756097561
SRBD1	0.0271171615977109	0.984218077474892
PIGF	0.0558228656884418	0.96987087517934
CRIPT	0.0653763237891673	0.961262553802009
MCFD2	0.0399577974758405	0.978479196556671
MSH2	0.0347942667381422	0.979913916786227
MSH6	0.0125695177633536	0.992826398852224
FBXO11	0.0369537806948851	0.978479196556671
PPP1R21	0.044140345956288	0.974175035868006
GPR75-ASB3	0.0191139177708924	0.988522238163558
ERLEC1	0.0628284419775055	0.962697274031564
PSME4	0.0189231788986893	0.989956958393113
ACYP2	0.0952149492658848	0.945480631276901
SPTBN1	0.0930336225518946	0.946915351506456
RTN4	0.278283498590425	0.842180774748924
RPS27A	4.18526240551891	0.00573888091822095
MTIF2	0.0228693576416505	0.987087517934003
SMEK2	0.101868325040794	0.941176470588235
PNPT1	0.0768108243716289	0.956958393113343
VRK2	0.0420271287633368	0.975609756097561
FANCL	0.00664776818717823	0.995695839311334
PAPOLG	0.0249001654596582	0.985652797704448
PUS10	0.0139621301280844	0.991391678622669
PEX13	0.0527503320287956	0.968436154949785
KIAA1841	0.00281545909957681	0.998565279770445
C2orf74	0.0212794140679501	0.988522238163558
USP34	0.0739919959798906	0.956958393113343
XPO1	0.0770662788594207	0.958393113342898
CCT4	0.396846047545462	0.774748923959828
COMMD1	0.144010147561341	0.916786226685796
EHBP1	0.0252463225294987	0.985652797704448
WDPCP	0.00423753610654636	0.997130559540889
UGP2	0.365585541515098	0.796269727403156
LGALSL	0.00218816229253623	0.998565279770445
AFTPH	0.0512291397934508	0.96987087517934
SERTAD2	0.043579622403282	0.975609756097561
SLC1A4	0.00702528660326151	0.995695839311334
CEP68	0.0705058177042594	0.962697274031564
RAB1A	0.137127424560829	0.919655667144907
ETAA1	0.0217549603782626	0.987087517934003
C1D	0.128637186056094	0.925394548063128
WDR92	0.019365338782723	0.989956958393113
PNO1	0.0798496135800667	0.954088952654232
GFPT1	0.02143528773489	0.988522238163558
NFU1	0.0861549255326805	0.952654232424677
AAK1	0.40776405873521	0.771879483500717
ANXA4	0.0447623481789945	0.975609756097561
GMCL1	0.108994757824482	0.93687230989957
SNRNP27	0.0771938920498171	0.956958393113343
PCBP1	0.741347301862702	0.606886657101865
TIA1	0.104397771362859	0.93974175035868
PCYOX1	0.0368088406467475	0.979913916786227
SNRPG	0.218817363775904	0.87661406025825
FAM136A	0.0815096902935169	0.952654232424677
TEX261	0.0505267810524704	0.971305595408895
MCEE	0.0611567613737509	0.964131994261119
MPHOSPH10	0.1725847475344	0.905308464849354
ZNF638	0.0696151203274449	0.961262553802009
SMYD5	0.0131721599835495	0.991391678622669
PRADC1	0.0467218412169943	0.972740315638451
CCT7	0.341088825364152	0.807747489239598
TPRKB	0.108565929190849	0.938307030129125
DUSP11	0.124925009716066	0.926829268292683
STAMBP	0.0542161830313976	0.96700143472023
BOLA3	0.122884980906477	0.931133428981349
DCTN1	0.0239356268799422	0.985652797704448
INO80B	0.0123060557405978	0.994261119081779
WBP1	0.0112308340242068	0.992826398852224
MOGS	0.0372812319145248	0.978479196556671
MRPL53	0.129908114514729	0.925394548063128
CCDC142	0.00485258757961255	0.997130559540889
TTC31	0.0279337717402096	0.984218077474892
PCGF1	0.0422837709873591	0.974175035868006
AUP1	0.245820504752511	0.865136298421808
HTRA2	0.0576123771774583	0.965566714490674
LOXL3	0.00223620979316475	0.998565279770445
POLE4	0.191961082074943	0.892395982783357
MRPL19	0.134405850127627	0.925394548063128
GCFC2	0.0580909746462974	0.964131994261119
SUCLG1	0.240870108064426	0.862266857962697
KCMF1	0.0404505103133732	0.977044476327116
TGOLN2	0.238221298786505	0.865136298421808
ELMOD3	0.0443084939051601	0.974175035868006
GGCX	0.0452734391035753	0.974175035868006
VAMP5	0.240705535201258	0.866571018651363
RNF181	0.282878305901515	0.842180774748924
TMEM150A	0.0240968638137686	0.985652797704448
USP39	0.0502049922782874	0.96987087517934
C2orf68	0.0496989092396969	0.971305595408895
POLR1A	0.0193163867266684	0.988522238163558
PTCD3	0.0789337117111538	0.955523672883788
IMMT	0.0865161435217609	0.949784791965567
MRPL35	0.0506754992518256	0.96987087517934
KDM3A	0.0381319641050537	0.977044476327116
CHMP3	0.265294682456625	0.845050215208034
RNF103	0.0143222158420082	0.991391678622669
RMND5A	0.0455106459269318	0.975609756097561
KRCC1	0.151012747805468	0.912482065997131
THNSL2	0.00282378720879268	0.998565279770445
EIF2AK3	0.00924924541070418	0.994261119081779
RPIA	0.223865725934988	0.873744619799139
MRPS5	0.188113796706596	0.893830703012912
ZNF2	0.00463351054637427	0.997130559540889
FAHD2A	0.0351590992285765	0.978479196556671
STARD7	0.125235300944574	0.928263988522238
TMEM127	0.0260663224339054	0.985652797704448
CIAO1	0.0520214665317139	0.96987087517934
SNRNP200	0.151262422234649	0.915351506456241
KANSL3	0.0112325722255063	0.994261119081779
LMAN2L	0.0175939722556931	0.989956958393113
CNNM3	0.0133132541113688	0.992826398852224
ANKRD39	0.0640172016578	0.962697274031564
FAHD2B	0.0190510296142302	0.988522238163558
COX5B	0.775503555099097	0.582496413199426
ACTR1B	0.143848027733765	0.918220946915351
TMEM131	0.023245073550216	0.987087517934003
COA5	0.0874863119625658	0.951219512195122
UNC50	0.103156906609943	0.93974175035868
LIPT1	0.0502594887763889	0.96987087517934
MRPL30	0.00559806630583517	0.997130559540889
MITD1	0.178756060434633	0.898134863701578
TXNDC9	0.11700842051811	0.929698708751793
EIF5B	0.221212233038304	0.87661406025825
REV1	0.0699221255719476	0.961262553802009
PDCL3	0.196284004866056	0.888091822094692
RPL31	3.75145421426423	0.00430416068866571
TBC1D8	0.00659770978494614	0.995695839311334
CNOT11	0.0501579574415753	0.96987087517934
MAP4K4	0.0728197860994641	0.958393113342898
MFSD9	0.00449028521425387	0.997130559540889
MRPS9	0.0991260085306812	0.944045911047346
TGFBRAP1	0.0136700218666002	0.992826398852224
C2orf49	0.0291219013305973	0.982783357245337
UXS1	0.187917940847454	0.895265423242468
GCC2	0.279730469094716	0.845050215208034
LIMS1	0.241206168670309	0.868005738880918
RANBP2	0.0508487795352919	0.96987087517934
SEPT10	0.00443107844812972	0.997130559540889
ANAPC1	0.0235800102091686	0.985652797704448
TMEM87B	0.0258046363893418	0.987087517934003
ZC3H8	0.0888118065922495	0.948350071736011
TTL	0.0136602658738542	0.991391678622669
POLR1B	0.0264918658013549	0.984218077474892
CHCHD5	0.173013920684027	0.903873744619799
SLC20A1	0.0816865965299984	0.954088952654232
CBWD2	0.0459151115539948	0.972740315638451
SLC35F5	0.0160035550792857	0.989956958393113
ACTR3	0.651524055892618	0.647058823529412
DDX18	0.386263573873164	0.787661406025825
CCDC93	0.0140537662989234	0.991391678622669
INSIG2	0.050613191600205	0.96987087517934
C2orf76	0.0196545379896809	0.988522238163558
TMEM177	0.0239537244604632	0.988522238163558
TMEM185B	0.0120685437455505	0.992826398852224
RALB	0.0712879815785664	0.956958393113343
CLASP1	0.0206145005706453	0.987087517934003
TSN	0.153093057893835	0.911047345767575
ERCC3	0.0492798329961549	0.972740315638451
MAP3K2	0.0304471738479006	0.982783357245337
IWS1	0.0657008152093992	0.961262553802009
WDR33	0.186492139227722	0.892395982783357
POLR2D	0.0480985012067776	0.971305595408895
AMMECR1L	0.00248199409499623	0.998565279770445
UGGT1	0.0310548519336047	0.982783357245337
HS6ST1	0.00371285516300544	0.997130559540889
SMPD4	0.0132332161826937	0.991391678622669
MZT2B	0.821685798920199	0.576757532281205
IMP4	0.183361489880841	0.896700143472023
FAM168B	0.0211078993645886	0.988522238163558
PLEKHB2	0.0602165140303346	0.964131994261119
MZT2A	0.554776839226416	0.6987087517934
CCNT2	0.0210339877888722	0.987087517934003
RAB3GAP1	0.0625836383035224	0.962697274031564
R3HDM1	0.0444832234020242	0.975609756097561
UBXN4	0.292403189928854	0.833572453371593
DARS	0.215391136380409	0.878048780487805
GTDC1	0.0132920445419601	0.991391678622669
ACVR2A	0.00230359962008178	0.998565279770445
ORC4	0.108934160508438	0.93687230989957
EPC2	0.0302917762033355	0.981348637015782
MMADHC	0.18807757617882	0.893830703012912
RIF1	0.0419768800678546	0.974175035868006
ARL5A	0.300539406360468	0.824964131994261
STAM2	0.0184845583373297	0.989956958393113
PRPF40A	0.198149112032935	0.885222381635581
ACVR1	0.0233323425464616	0.987087517934003
PKP4	0.017785931727441	0.989956958393113
BAZ2B	0.0318995118177589	0.982783357245337
MARCH7	0.16437078662283	0.905308464849354
TANK	0.136465808158132	0.919655667144907
PSMD14	0.14865227982248	0.913916786226686
TTC21B	0.018431030181401	0.989956958393113
CERS6	0.0276171272161171	0.982783357245337
PPIG	0.300312828780777	0.839311334289814
SSB	0.423349398615488	0.767575322812052
METTL5	0.203530930626054	0.885222381635581
GORASP2	0.144548724283427	0.918220946915351
TLK1	0.045638100308964	0.974175035868006
METTL8	0.0189588616266028	0.988522238163558
DCAF17	0.0191498978275407	0.988522238163558
DYNC1I2	0.0654088098076599	0.961262553802009
HAT1	0.0839566427198126	0.949784791965567
SP3	0.0947959130391744	0.945480631276901
OLA1	0.229641376589955	0.866571018651363
CIR1	0.162377145534549	0.90674318507891
SCRN3	0.0173139470657638	0.989956958393113
GPR155	0.118701506736795	0.932568149210904
ATF2	0.0419169814435766	0.974175035868006
ATP5G3	0.661813225456454	0.645624103299857
KIAA1715	0.032979746064447	0.979913916786227
MTX2	0.0662041144286567	0.962697274031564
HNRNPA3	0.486896576398515	0.738880918220947
NFE2L2	0.122451652434574	0.932568149210904
AGPS	0.0427410789039989	0.977044476327116
PRKRA	0.15591921497658	0.911047345767575
CWC22	0.0448237339584732	0.974175035868006
UBE2E3	0.149717697472586	0.913916786226686
SSFA2	0.0132845398723585	0.992826398852224
DNAJC10	0.0441086342816338	0.975609756097561
NUP35	0.0260147970053915	0.985652797704448
ZC3H15	0.291651733264795	0.837876614060258
ITGAV	0.0120552715611735	0.992826398852224
WDR75	0.0266377864677248	0.984218077474892
ASNSD1	0.113266172953976	0.934002869440459
OSGEPL1	0.0210588904769585	0.988522238163558
ORMDL1	0.304807096876439	0.827833572453372
PMS1	0.0375151532938997	0.978479196556671
HIBCH	0.0688677308878568	0.959827833572453
INPP1	0.0119206123120843	0.992826398852224
NAB1	0.0292407664528731	0.982783357245337
STAT1	0.215231815297447	0.880918220946915
GTF3C3	0.0190859668811397	0.988522238163558
SF3B1	0.286547643765692	0.837876614060258
COQ10B	0.154843071277829	0.90961262553802
HSPD1	0.345323025315846	0.806312769010043
HSPE1	0.414088795880375	0.770444763271162
MOB4	0.123931408751112	0.925394548063128
MARS2	0.00500002022165701	0.997130559540889
C2orf69	0.070682865961531	0.959827833572453
TYW5	0.0119860972007752	0.992826398852224
C2orf47	0.0438063696211509	0.975609756097561
SPATS2L	0.0132287540668033	0.992826398852224
KCTD18	0.038685310491822	0.978479196556671
BZW1	0.272528281522042	0.84648493543759
CLK1	0.204101646015529	0.885222381635581
PPIL3	0.0685126053600701	0.962697274031564
NIF3L1	0.0447846526910007	0.972740315638451
ORC2	0.050209176173718	0.972740315638451
FAM126B	0.0753287648097141	0.955523672883788
NDUFB3	0.195365594183801	0.886657101865136
CFLAR	0.226209854845242	0.873744619799139
STRADB	0.0608449360168308	0.965566714490674
ALS2	0.0140667876700672	0.991391678622669
SUMO1	0.492990063644031	0.724533715925395
NOP58	0.175553031747925	0.903873744619799
WDR12	0.0294873745118975	0.982783357245337
NBEAL1	1.59452255881932	0.263988522238164
CYP20A1	0.0707236728671283	0.958393113342898
EEF1B2	2.74666665511626	0.0602582496413199
FASTKD2	0.0417723542297732	0.975609756097561
CREB1	0.0923857749067425	0.946915351506456
METTL21A	0.128103485402647	0.926829268292683
PLEKHM3	0.00224991184696374	0.998565279770445
PIKFYVE	0.0187419694671693	0.988522238163558
RPE	0.0241046756998955	0.985652797704448
KANSL1L	0.00260904223197711	0.998565279770445
LANCL1	0.0415485668639733	0.975609756097561
ATIC	0.140140320709237	0.918220946915351
XRCC5	0.365646450419965	0.796269727403156
SMARCAL1	0.0260990058456808	0.984218077474892
RPL37A	3.14273153133498	0.0186513629842181
ARPC2	1.44752142369735	0.321377331420373
AAMP	0.131353487902773	0.922525107604017
PNKD	0.188981772489476	0.890961262553802
TMBIM1	0.117613810579745	0.934002869440459
RQCD1	0.066012030796576	0.962697274031564
ZNF142	0.0018071598353972	0.998565279770445
BCS1L	0.018067589355643	0.988522238163558
RNF25	0.0234732927915761	0.985652797704448
NHEJ1	0.0253789251212628	0.985652797704448
FAM134A	0.0883488854939372	0.949784791965567
ZFAND2B	0.194807932761132	0.888091822094692
ATG9A	0.0234528158187771	0.985652797704448
ANKZF1	0.0806152047005523	0.954088952654232
STK16	0.0924948758467319	0.946915351506456
DNAJB2	0.103891599711015	0.93974175035868
DNPEP	0.134375487905865	0.921090387374462
GMPPA	0.0554164822100257	0.971305595408895
FARSB	0.0617023535594275	0.964131994261119
ACSL3	0.0390624245154909	0.977044476327116
WDFY1	0.0211142885681506	0.987087517934003
MRPL44	0.108367210602711	0.93687230989957
CUL3	0.0749594625877768	0.958393113342898
RHBDD1	0.00427210181258164	0.997130559540889
MFF	0.187643035893487	0.893830703012912
AGFG1	0.0291423303862714	0.982783357245337
PID1	0.00474560451751164	0.997130559540889
TRIP12	0.041034899614947	0.978479196556671
CAB39	0.0562510954608323	0.96700143472023
PSMD1	0.0726193738121412	0.958393113342898
NCL	0.365300383168816	0.799139167862267
PDE6D	0.0710291566881461	0.958393113342898
COPS7B	0.092271182636365	0.945480631276901
DIS3L2	0.0580263662597267	0.965566714490674
EIF4E2	0.157398830690155	0.908177905308465
GIGYF2	0.0319384651512704	0.981348637015782
ATG16L1	0.0266855017072703	0.984218077474892
USP40	0.0160557078960295	0.989956958393113
COPS8	0.127415109556987	0.928263988522238
LRRFIP1	0.503839768159902	0.723098995695839
UBE2F	0.149936938555051	0.915351506456241
SCLY	0.00784324348230352	0.995695839311334
ILKAP	0.126078641809828	0.928263988522238
TRAF3IP1	0.00217453959573082	0.998565279770445
ASB1	0.0532208076578308	0.968436154949785
NDUFA10	0.214024893238642	0.87948350071736
MYEOV2	0.352891660236288	0.802008608321377
CAPN10	0.0192244338919875	0.988522238163558
SNED1	0.014574967903843	0.991391678622669
MTERFD2	0.18952267700838	0.890961262553802
PPP1R7	0.27371383477231	0.842180774748924
HDLBP	0.0489709438796432	0.96987087517934
SEPT2	0.15062120671354	0.912482065997131
FARP2	0.0124568896755297	0.992826398852224
STK25	0.0767675215772732	0.955523672883788
THAP4	0.0538873150975518	0.968436154949785
ATG4B	0.0610909766477203	0.964131994261119
DTYMK	0.0770807618944445	0.954088952654232
ING5	0.0569720173768544	0.96700143472023
D2HGDH	0.0278542743481522	0.984218077474892
TRNT1	0.0575610856263984	0.96700143472023
CRBN	0.373282500052259	0.794835007173601
SETMAR	0.0189865200381798	0.988522238163558
ARL8B	0.0363282845373389	0.978479196556671
THUMPD3	0.0486458918244153	0.972740315638451
SETD5	0.0904608548850102	0.946915351506456
MTMR14	0.0991884212513075	0.942611190817791
BRPF1	0.0157103898445785	0.991391678622669
OGG1	0.0476227481393997	0.972740315638451
CAMK1	0.020178194208496	0.988522238163558
TADA3	0.130748733059826	0.925394548063128
ARPC4	0.43000772267464	0.760401721664275
RPUSD3	0.0729956800951475	0.958393113342898
JAGN1	0.193283315469858	0.890961262553802
IL17RC	0.0109331198032017	0.994261119081779
CRELD1	0.0366404974370978	0.978479196556671
EMC3	0.152110815190328	0.90961262553802
BRK1	0.77679044597098	0.586800573888092
VHL	0.0411882888892572	0.975609756097561
TATDN2	0.013004354124696	0.992826398852224
SEC13	0.123162297913685	0.928263988522238
ATG7	0.0117462223243541	0.992826398852224
VGLL4	0.0427184933215791	0.977044476327116
TAMM41	0.0753543293545963	0.954088952654232
TSEN2	0.0301038271749341	0.981348637015782
MKRN2	0.0837159817965466	0.949784791965567
RAF1	0.113213835786091	0.932568149210904
RPL32	4.66330598684748	0.00143472022955524
IQSEC1	0.0574105013153223	0.96700143472023
CHCHD4	0.0337161521314292	0.979913916786227
XPC	0.0932114522009901	0.944045911047346
LSM3	0.18231338294257	0.898134863701578
CCDC174	0.0971660836716816	0.942611190817791
NR2C2	0.00711879587633542	0.995695839311334
MRPS25	0.0951834646011347	0.944045911047346
ZFYVE20	0.0311669711116509	0.982783357245337
CAPN7	0.0713227187484488	0.958393113342898
SH3BP5	0.154997669151443	0.913916786226686
METTL6	0.0120437212526887	0.992826398852224
EAF1	0.0117334762496389	0.992826398852224
HACL1	0.0576749487119268	0.965566714490674
BTD	0.0387717618052053	0.977044476327116
ANKRD28	0.0347892520948816	0.979913916786227
